Year,Runtype,Indicator,medval,lowval,highval
2030,ProgClinDisease_AI,N_pop,1509028.53598964,1509002.07095535,1509047.86716013
2031,ProgClinDisease_AI,N_pop,1520424.77598875,1520398.59650027,1520444.32009985
2032,ProgClinDisease_AI,N_pop,1531462.47817739,1531437.05169311,1531481.88355686
2033,ProgClinDisease_AI,N_pop,1542234.37018105,1542209.58354304,1542253.50446823
2034,ProgClinDisease_AI,N_pop,1552646.23272773,1552619.66149502,1552664.55735609
2035,ProgClinDisease_AI,N_pop,1562723.14549364,1562694.41018212,1562743.05013746
2036,ProgClinDisease_AI,N_pop,1572446.11528355,1572415.41909943,1572468.63963915
2037,ProgClinDisease_AI,N_pop,1581761.44586112,1581729.29444609,1581787.59539042
2038,ProgClinDisease_AI,N_pop,1590754.37023874,1590720.76604878,1590786.5333255
2039,ProgClinDisease_AI,N_pop,1599410.14731588,1599376.08931847,1599449.48247995
2040,ProgClinDisease_AI,N_pop,1607624.81834087,1607590.52387285,1607671.05043121
2041,ProgClinDisease_AI,N_pop,1615470.68156514,1615432.50490201,1615530.3603531
2042,ProgClinDisease_AI,N_pop,1622956.24746208,1622911.32738874,1623032.33178753
2043,ProgClinDisease_AI,N_pop,1630059.29344042,1630006.4573096,1630150.66857682
2044,ProgClinDisease_AI,N_pop,1636703.30436185,1636642.61093727,1636811.37514084
2045,ProgClinDisease_AI,N_pop,1642929.20966698,1642860.65348933,1643053.42993258
2046,ProgClinDisease_AI,N_pop,1648807.73218872,1648730.31744957,1648947.1532932
2047,ProgClinDisease_AI,N_pop,1654279.17525389,1654193.82666373,1654434.53303218
2048,ProgClinDisease_AI,N_pop,1659377.13785847,1659282.2463074,1659548.03445547
2049,ProgClinDisease_AI,N_pop,1664174.81744842,1664064.78456651,1664359.92475541
2050,ProgClinDisease_AI,N_pop,1668559.79305489,1668438.24742062,1668759.10772966
