Year,Runtype,Indicator,medval,lowval,highval
2030,ProgClinDisease_AI,N_pop,1509031.2914916,1509012.43474806,1509053.23818634
2031,ProgClinDisease_AI,N_pop,1520426.89839042,1520407.98139822,1520449.66332535
2032,ProgClinDisease_AI,N_pop,1531463.10517637,1531444.71967528,1531486.6440024
2033,ProgClinDisease_AI,N_pop,1542232.99582379,1542215.21933084,1542256.98973456
2034,ProgClinDisease_AI,N_pop,1552641.59674792,1552625.46509764,1552666.011956
2035,ProgClinDisease_AI,N_pop,1562715.07903358,1562701.33993611,1562739.70278947
2036,ProgClinDisease_AI,N_pop,1572435.17273499,1572424.21996432,1572458.36520587
2037,ProgClinDisease_AI,N_pop,1581750.33240129,1581737.70865798,1581771.07774389
2038,ProgClinDisease_AI,N_pop,1590743.61668559,1590725.70435683,1590764.7589755
2039,ProgClinDisease_AI,N_pop,1599401.57614825,1599378.04563348,1599425.32407481
2040,ProgClinDisease_AI,N_pop,1607620.19688702,1607589.60718173,1607644.12814609
2041,ProgClinDisease_AI,N_pop,1615466.82714858,1615428.91290733,1615493.1846052
2042,ProgClinDisease_AI,N_pop,1622953.75890359,1622906.51785183,1622983.28125305
2043,ProgClinDisease_AI,N_pop,1630057.85703743,1630000.62276952,1630095.63318942
2044,ProgClinDisease_AI,N_pop,1636705.52322532,1636636.09593314,1636747.60963395
2045,ProgClinDisease_AI,N_pop,1642935.63554453,1642853.1476481,1642980.57006904
2046,ProgClinDisease_AI,N_pop,1648819.17965432,1648722.44671992,1648863.43749949
2047,ProgClinDisease_AI,N_pop,1654297.6539063,1654186.12859315,1654346.12473515
2048,ProgClinDisease_AI,N_pop,1659403.27694336,1659276.4799142,1659459.81385533
2049,ProgClinDisease_AI,N_pop,1664208.31272498,1664065.4074829,1664272.32778211
2050,ProgClinDisease_AI,N_pop,1668601.45534576,1668442.40151766,1668673.00464273
