Year,Runtype,Indicator,medval,lowval,highval
2029,ProgClinDisease_AI,N_pop,1497379.837796,1497351.79719825,1497397.18289924
2030,ProgClinDisease_AI,N_pop,1509030.21020554,1509001.4448833,1509048.26732861
2031,ProgClinDisease_AI,N_pop,1520426.25498676,1520397.04628904,1520445.33381885
2032,ProgClinDisease_AI,N_pop,1531463.73206732,1531434.28118142,1531483.44538142
2033,ProgClinDisease_AI,N_pop,1542234.94119701,1542206.47928222,1542254.69394751
2034,ProgClinDisease_AI,N_pop,1552645.00807652,1552617.94046564,1552664.80962593
2035,ProgClinDisease_AI,N_pop,1562720.32342394,1562695.26045759,1562739.29175492
2036,ProgClinDisease_AI,N_pop,1572441.55117342,1572418.52728825,1572458.16361559
2037,ProgClinDisease_AI,N_pop,1581756.158929,1581733.81596992,1581772.39462888
2038,ProgClinDisease_AI,N_pop,1590746.47226588,1590725.46249297,1590763.92920245
2039,ProgClinDisease_AI,N_pop,1599400.21217897,1599377.31865017,1599423.77027446
2040,ProgClinDisease_AI,N_pop,1607612.30084219,1607587.38874553,1607643.45318013
2041,ProgClinDisease_AI,N_pop,1615455.69523371,1615425.05675223,1615495.56787937
2042,ProgClinDisease_AI,N_pop,1622939.141454,1622900.09168957,1622987.55424004
2043,ProgClinDisease_AI,N_pop,1630038.85608258,1629990.99187391,1630098.67251255
2044,ProgClinDisease_AI,N_pop,1636678.16188158,1636623.17022407,1636752.85629281
2045,ProgClinDisease_AI,N_pop,1642900.33543538,1642837.17957485,1642988.04515966
2046,ProgClinDisease_AI,N_pop,1648773.52365849,1648702.51460573,1648875.92734687
2047,ProgClinDisease_AI,N_pop,1654240.48616776,1654160.3728661,1654358.7434559
2048,ProgClinDisease_AI,N_pop,1659334.09056567,1659243.61136607,1659469.10637681
2049,ProgClinDisease_AI,N_pop,1664126.66057888,1664026.00917486,1664279.05117614
2050,ProgClinDisease_AI,N_pop,1668504.25997864,1668394.69760055,1668676.58489126
