uid,nhits,clinsub,eta,infclr,infnon,infsub,k_dxA0,k_infA0,k_mortA0,k_progA0,kappa,lambda,multiplier,muTB,nonrec,nonsub,p,r,relnon,relsub,subclin,subnon
fed02aa70fa44a48b39b5594211d4ace,14,0.60596081,0.864945306,0.967094831,0.215553515,0.020456571,0.566177896,0.842921931,1.092999331,0.721655197,0.052178641,0.004410901,0.665268841,0.2000595,0.213691865,0.253045132,0.146103401,3.279477471,0.008750353,0.00500336,1.325323419,2.013455417
d962d8eed73d6cb477504f1eb3a0cd82,14,0.605830167,0.871405454,0.991999001,0.215225884,0.020299932,0.564272746,0.841376292,1.092872716,0.724551574,0.052185929,0.004454702,0.674791246,0.197546599,0.213648983,0.253239409,0.147127178,3.272481891,0.008812044,0.004935802,1.315577939,2.011569514
62af6862d73dcb09c53416c8410d2de5,14,0.614436677,0.93233806,1.018073055,0.223420523,0.027364758,0.578735914,0.819241293,1.101772032,0.709982508,0.05019999,0.004444397,0.565274844,0.192967936,0.215216472,0.25704062,0.143737093,3.272073468,0.008263037,0.005184794,1.315512437,1.971890774
acb704f3b93e283a24a56ea811d35ade,14,0.615128055,0.835551464,0.933777175,0.220018958,0.02097032,0.511340167,0.848163433,1.078034009,0.745181084,0.051966773,0.004327058,0.790531792,0.192123906,0.209258102,0.252788771,0.156797064,3.341381272,0.008879019,0.004797823,1.183861475,2.006681743
5986e6e1affb8c6d6e1bba3b1c0c00b1,14,0.603615834,0.842164463,0.949422196,0.220549436,0.01921371,0.557293086,0.833443906,1.094126151,0.730164872,0.051035317,0.004419987,0.674073665,0.197245527,0.215126699,0.252063615,0.145791179,3.286333976,0.008562197,0.004922395,1.286253558,2.026062473
990dce2b4f1ffea750b5cc3607311541,14,0.607158229,0.948616728,0.961085002,0.220735472,0.019743484,0.577773429,0.830925798,1.099790552,0.721301022,0.052520875,0.004473712,0.634071277,0.19792642,0.214329878,0.254218955,0.140630393,3.290779947,0.008598199,0.005184301,1.356487675,1.996626183
5247c320deeb958b83881eee38b2a2f0,14,0.604743246,0.860926873,0.984923336,0.21729628,0.019576723,0.560491644,0.84010079,1.090248049,0.72224153,0.051897031,0.004444036,0.652544985,0.20041129,0.214764477,0.252918032,0.146410067,3.288196997,0.008707064,0.004969401,1.312464139,2.009029862
be9793f1d8a67f5eaa0988c460a2080e,14,0.605722195,0.944499202,1.017701227,0.220205388,0.020817053,0.58484981,0.824891306,1.097535498,0.726142756,0.053273784,0.004555384,0.623081996,0.197523819,0.215071021,0.254830198,0.141629883,3.272538353,0.008304114,0.005121199,1.379758999,1.992335594
3b72cb15cd47ef0912e124fae5a7089c,14,0.606633449,0.865797638,0.990563543,0.214911818,0.020267221,0.56225125,0.843554048,1.094169714,0.728143342,0.052309115,0.004504633,0.678278041,0.196793401,0.21409489,0.253242375,0.146993795,3.267834044,0.008730471,0.004957544,1.298545533,2.010070306
9e63d4b93b64f87f611b8e1bb9a5c728,14,0.605691152,0.868518154,0.966916605,0.215522434,0.020419351,0.565211757,0.844330928,1.093806137,0.72187922,0.052423685,0.00441667,0.667691163,0.199769085,0.213617585,0.253028912,0.14642203,3.277742157,0.008757817,0.00498402,1.320427377,2.013564325
8cd866c6ae8eed340682c49a284a879b,14,0.605157467,0.870547227,0.977652496,0.216267608,0.019767323,0.563989541,0.844204543,1.092963859,0.720389434,0.052101893,0.004427737,0.651385433,0.199155306,0.213939225,0.252771821,0.14611951,3.288331303,0.008764407,0.004996347,1.320967324,2.015194704
cf8b7aa6c3dac90b918891f892272352,14,0.608029778,0.970166803,0.946107957,0.218873463,0.018700777,0.571599492,0.838179924,1.096840877,0.735928442,0.053400588,0.004494101,0.682991476,0.193943337,0.214586831,0.253838921,0.143812473,3.296645232,0.008602649,0.005056807,1.354247501,1.999559071
b31bab35296502ad2f7478534bd1d2db,14,0.610518621,0.963967875,0.977225157,0.21771241,0.018060292,0.571490377,0.834048532,1.098541372,0.733902739,0.052701769,0.004571092,0.658760615,0.192940878,0.214550585,0.253793551,0.144204997,3.283955532,0.008569728,0.005054792,1.383545513,2.003523847
9c3313621f0f02f53413de0a26831568,14,0.608150606,0.845129244,1.009458996,0.228818524,0.027972296,0.612264951,0.803624094,1.094061405,0.656489156,0.04641893,0.004820277,0.508290189,0.200375492,0.216767684,0.254313446,0.149916166,3.170036852,0.008731757,0.004985756,1.156151727,1.993151304
1052686ab1b7115c5bfaae85bcf2f4e5,14,0.604065582,0.891125502,1.036542501,0.226879206,0.015418206,0.59350135,0.804825073,1.081183983,0.68656409,0.050426574,0.004979148,0.586214733,0.20088298,0.218881971,0.251859022,0.14406502,3.251436708,0.00863706,0.004748248,1.336927218,2.014494549
5870e3ad039c529c212e89b2483da14d,14,0.595582811,0.870442371,1.021207347,0.229168517,0.027181833,0.570083717,0.822360473,1.092748203,0.684410561,0.05346427,0.004405993,0.606021868,0.213334822,0.21198908,0.255296895,0.143579213,3.329019355,0.008543707,0.005384991,1.230270137,1.960803885
6c549ef6738accee09f386b55c0d9e92,14,0.60451794,0.823060243,1.059905545,0.227179984,0.018985554,0.592010791,0.797446142,1.082577479,0.680269164,0.051056722,0.004952063,0.575364,0.200761466,0.218845394,0.252996383,0.143589146,3.216826021,0.008503925,0.004781159,1.277939887,2.011536351
4e10d6deb9dc2b453fd0d7a46e47d14d,14,0.605279931,0.945474445,1.0131579,0.219833944,0.020661793,0.585826844,0.825930982,1.097012637,0.725975792,0.053305566,0.004557237,0.628539885,0.197272826,0.214984842,0.254593872,0.141199059,3.274629822,0.008303822,0.005126972,1.375380686,1.991403171
cc9bd2873f414d8c92870d6fc827f3cc,14,0.609098964,0.960957542,0.952193131,0.217710127,0.018181461,0.570095091,0.831747529,1.097454742,0.733106967,0.053120134,0.004535656,0.667645312,0.191876501,0.214474571,0.25391993,0.143730085,3.281037061,0.008569461,0.005012387,1.363608926,2.000941448
98c856594f28d12726798498fc036aba,14,0.608581202,0.8865088,0.992830583,0.216134592,0.020969941,0.565378678,0.844125369,1.098370044,0.729786575,0.053051384,0.004476039,0.656155475,0.192997073,0.213671858,0.25386487,0.1455867,3.286935814,0.008614469,0.004955716,1.323029389,2.001078477
248d6ce2a55657c421fd580f1c55d79a,14,0.62775862,0.801629386,1.004524454,0.219904069,0.01969726,0.533823519,0.842771501,1.082730923,0.759468576,0.052673596,0.004428472,0.729672203,0.190631399,0.212515488,0.254506673,0.161399296,3.252887755,0.008362943,0.004516303,1.222934185,2.012580097
cdddc253121c0cd1c3baf87d8267aa86,14,0.612308428,0.777018882,1.00195297,0.217123725,0.019890791,0.563341091,0.846526542,1.099086322,0.735942046,0.054042172,0.004494118,0.673391467,0.191754315,0.215285625,0.254521617,0.147826292,3.259457011,0.008782601,0.00492797,1.23562712,2.018915881
5cf970b00bd96a879d05bf56d5691afa,14,0.605373429,0.792004155,1.013959645,0.229819591,0.030251028,0.57248848,0.815854803,1.094355286,0.668185414,0.052406964,0.00443144,0.562321959,0.198740817,0.214485948,0.25672155,0.142079473,3.26929353,0.008972507,0.00539704,1.145827703,1.969888467
8701f0e4c67e758ae9a3527668830bcf,14,0.610794339,0.89077552,0.993400583,0.216765376,0.02015655,0.567212704,0.845225903,1.099304102,0.729671524,0.051610291,0.004494268,0.681698173,0.191816785,0.214058216,0.253910397,0.144880404,3.298121278,0.008587656,0.004935978,1.318979809,2.002309092
c05cef36a77c0a02e8976ea88904d307,14,0.605628109,0.978680985,0.964452283,0.219378189,0.019732649,0.584139319,0.829058612,1.100292399,0.717771923,0.05059086,0.004602448,0.633319938,0.193224672,0.213966219,0.254149739,0.140462142,3.27508576,0.008457273,0.005083019,1.356166098,1.998471643
483712ec62a34efaf5e9e3be2af25dbb,14,0.605277391,0.869937083,0.971115135,0.215487826,0.020281572,0.564604666,0.844292733,1.094635573,0.722326026,0.052363206,0.004420011,0.668382147,0.200234137,0.213710204,0.252963434,0.146111574,3.275190985,0.00874882,0.004997101,1.320559537,2.012605316
ddd5bc1adf77c5b24bb3acc295c619d3,14,0.599611251,0.88748745,1.071645126,0.227204257,0.017249685,0.617392864,0.798057432,1.090285304,0.682774192,0.049263828,0.004966676,0.567177894,0.20763895,0.218034704,0.253822628,0.140793515,3.202622214,0.00818672,0.004907197,1.341842525,2.000680455
37a8ba6a7aa170d65eaff6b5e2d516dd,14,0.611860191,0.964612611,0.976829896,0.216776777,0.018172216,0.568610158,0.836945845,1.096946545,0.734404246,0.052909391,0.004612319,0.655089325,0.19021171,0.214532469,0.253960918,0.14374769,3.302814613,0.008548803,0.005009419,1.372944411,2.002923123
10389152e0fa1ffeef8566072b9a7984,14,0.606473144,0.961050123,0.955329733,0.219360216,0.019771956,0.582260912,0.830234278,1.102327956,0.714247146,0.051414164,0.004611479,0.623342541,0.193861166,0.214099895,0.254460557,0.141664028,3.254470838,0.008525872,0.005138229,1.335549233,2.004469488
c2d191fda78db4b9cdf377d71fc9aa99,14,0.606715925,0.859652384,0.989400197,0.215042879,0.020627336,0.563503736,0.842331696,1.092362216,0.723955818,0.05182738,0.004457803,0.678385617,0.19749454,0.213543184,0.25331803,0.146595874,3.273071281,0.008788369,0.004934876,1.308887889,2.011002943
72ac060d1dd4183a1d2242d2cda537cf,14,0.602089226,0.905765407,1.004443949,0.219711478,0.019170528,0.584901121,0.828009518,1.10470198,0.722933418,0.053772589,0.004511307,0.628230981,0.204958282,0.214887476,0.255112032,0.140951124,3.274629042,0.008377204,0.005151018,1.372683479,1.992745673
57b99e646508acb1b9929fedb48e0cd8,14,0.607037972,0.953004023,0.951404138,0.219441427,0.019256874,0.568714076,0.828522402,1.101358414,0.724839223,0.053042711,0.004448547,0.636378848,0.195873128,0.214385142,0.254524729,0.140994272,3.299321901,0.008570172,0.005175072,1.362225273,1.999679547
fd8b961480b8b272e0c54f9b2b5eb357,14,0.617781157,0.862787369,0.999031003,0.228044455,0.027381492,0.5447926,0.827101285,1.085798385,0.707206358,0.055014333,0.004359931,0.622784621,0.196214141,0.213043742,0.254603213,0.152470129,3.30213362,0.00879149,0.00502756,1.213674257,1.9790476
dde07381b07714bac2530ac94f22d1d1,14,0.612352736,0.958679543,0.981837744,0.216747145,0.018323132,0.567543917,0.834089202,1.097950833,0.733693271,0.052930467,0.004601581,0.65347191,0.18817457,0.214463342,0.253788145,0.144161522,3.302004673,0.008569842,0.005000052,1.378125066,2.000852155
3736f441123dd830236e0314c9507a08,14,0.608032831,0.945464106,0.94941061,0.219570789,0.019591711,0.567440539,0.828393554,1.10179916,0.725495182,0.053569735,0.004432689,0.640620774,0.196915455,0.21493375,0.254462782,0.141323074,3.31295129,0.008542817,0.005203372,1.362476453,1.997755104
7264c7fe3bce483a471e80d80307e4f0,14,0.614671892,0.768811941,0.944405188,0.215433831,0.019357012,0.513351897,0.853838517,1.083627512,0.764660758,0.050853752,0.004383797,0.83767964,0.192717418,0.209507007,0.252341532,0.157559754,3.323112949,0.008839937,0.004630568,1.144517031,2.020468791
4c3fe0137046077f48c09bbbb52030a5,14,0.609079467,0.95589827,0.95623698,0.218172191,0.018231536,0.571259052,0.835734809,1.097463401,0.733855694,0.052612857,0.00453498,0.663095698,0.19205148,0.215140498,0.254039882,0.143521209,3.280846153,0.008540913,0.005015841,1.36710857,2.004305853
33c235c97ad73040862c3f2d438758b9,14,0.605527121,0.975650571,0.984021192,0.218780321,0.019551897,0.58151454,0.832000434,1.098859148,0.716706935,0.050299722,0.004581851,0.626721195,0.193385404,0.214069164,0.254658551,0.140671767,3.280167075,0.008356929,0.005096907,1.383119179,1.991290712
4d4807bbf50c8f4e891a993a6780ff51,14,0.60600535,0.832644945,0.989893564,0.219699836,0.017816671,0.581019384,0.828786595,1.100123792,0.722252598,0.051072945,0.004586528,0.655643227,0.200388602,0.216778894,0.25514033,0.143656085,3.250598442,0.008516572,0.004961081,1.294244638,2.011109469
5f20bc252a84e0474d01f1e03e50a0ad,14,0.607048967,0.864641042,0.99718774,0.220917034,0.02096285,0.544801199,0.835711174,1.081962775,0.708613269,0.052955699,0.004567819,0.659794372,0.192086036,0.213903232,0.25180071,0.14707095,3.318066533,0.009079259,0.004850883,1.277293554,2.01574904
85c628e6ee2ff75ce8a56824707291b4,14,0.606287134,0.862839415,0.992732646,0.21530809,0.02029409,0.561861069,0.841780684,1.094010573,0.727690953,0.05237249,0.004495126,0.681883831,0.196524639,0.213815055,0.253400665,0.147509083,3.2685411,0.008716381,0.004949546,1.297188309,2.011368388
ffcb6b8711cd6185adcefe62fcd93895,14,0.606212432,0.963603942,0.94565813,0.219283613,0.01943555,0.578194809,0.832059537,1.099731818,0.716429342,0.051841409,0.004515285,0.631062903,0.195067425,0.21412275,0.254436473,0.140536709,3.277217599,0.008592384,0.005158381,1.366183446,1.99667598
28d6dca3ad3165f416fa558fd4bf918d,14,0.606339557,0.88912522,0.997608081,0.221885096,0.021006303,0.551034737,0.831212629,1.083836659,0.706590455,0.052852179,0.004579972,0.642451552,0.193710842,0.214024084,0.252255518,0.144570886,3.314242026,0.008969932,0.004891565,1.29779112,2.010833544
7fdfe2d6fad3abc1f7766d2c60cab772,14,0.610400293,0.962910903,0.977710965,0.217787831,0.018087422,0.571621514,0.83551105,1.098335461,0.734455546,0.052923142,0.004568073,0.660051534,0.192525913,0.214630469,0.253913858,0.143945015,3.285072732,0.008565425,0.005059999,1.383182982,2.003475551
0ed3167b080178d4a675f77cd00cbf59,14,0.600611203,0.914911193,0.954196609,0.221978269,0.017138129,0.591250436,0.807617371,1.098469569,0.714852951,0.048565391,0.004786404,0.66588891,0.204341536,0.214309896,0.253060395,0.145910568,3.231103969,0.008326572,0.004944379,1.27587519,2.003345031
f80d561f797f54f62fe96bc92ca432a2,14,0.602192898,0.905063723,0.990692154,0.222272074,0.02394692,0.568139565,0.827748175,1.105285277,0.726982998,0.052787944,0.004270445,0.642053091,0.207685243,0.211975174,0.25589796,0.142414202,3.316607507,0.008146369,0.005314165,1.322542473,1.971780284
a67cb38a63e21938051995c5da482cd6,14,0.60603173,0.945425708,1.016547575,0.219734027,0.020601636,0.586476465,0.82406081,1.098623829,0.725196101,0.053187773,0.004577656,0.624467074,0.197967541,0.214968479,0.254703594,0.141696582,3.279327333,0.008308709,0.005127843,1.383223907,1.992506242
6cd2226a23d69540fa144918d3550ef8,14,0.608028809,0.885294224,0.993266978,0.216475266,0.020863679,0.565687969,0.844414673,1.097910295,0.72968171,0.053311496,0.004452368,0.657194157,0.193517504,0.213679155,0.253983487,0.145754402,3.279402201,0.00862217,0.004966283,1.323994751,2.000297464
830641a7afa55ca4f03206da51068e77,14,0.608557395,0.882167538,0.986686659,0.21520415,0.020690303,0.566290736,0.841998532,1.097073508,0.728713461,0.053112151,0.004465978,0.665195568,0.192812878,0.213788653,0.253923368,0.146581658,3.272932037,0.008681852,0.004943928,1.31329378,2.002989446
5d1f8cbc8e951d54e823b4217d2c6971,14,0.606011173,0.977831227,0.964562821,0.219910166,0.019715913,0.584664952,0.828405093,1.100070494,0.716267504,0.050613021,0.004590253,0.631736491,0.19437912,0.214240088,0.25411944,0.140855553,3.269472297,0.008483226,0.005085919,1.362661908,1.996775865
b5b89397bb17161257cb09b4cdbb00b0,14,0.599792799,0.889398858,0.945029014,0.221496377,0.017044502,0.57435464,0.839536157,1.093926261,0.719386899,0.054195164,0.004488288,0.666751127,0.204804762,0.214917767,0.252149746,0.145115883,3.294435232,0.008722933,0.005092994,1.317478752,2.007509422
9f8055b62cf879e5112af10fe7a69275,14,0.604018484,0.940052882,1.017823925,0.219760079,0.020384843,0.585793828,0.825688183,1.100096156,0.724173091,0.053262703,0.004572097,0.62015981,0.199268668,0.214816,0.254674674,0.140519402,3.273785684,0.008321564,0.005155418,1.374652409,1.991317857
d8c7600002e0af9715a336a281675a08,14,0.607918378,0.947011489,0.934766247,0.218875179,0.01964219,0.567167815,0.83538527,1.103503232,0.733853486,0.052693709,0.004351522,0.665924017,0.194598393,0.214993123,0.253674109,0.143092162,3.305129109,0.008532264,0.005197801,1.367096929,1.995471166
52ef2842f1a79d892baf78d5f80d2aa7,14,0.603071818,0.846643626,0.951417498,0.21959741,0.019539944,0.556268656,0.83450794,1.093985439,0.728520894,0.051437545,0.004401048,0.68183441,0.197727368,0.215326767,0.252258974,0.146336029,3.278313149,0.008564207,0.004943132,1.300092506,2.027691352
6b9734f6b97da880484b5cad8acc7b3b,14,0.630851345,0.917345069,0.977787985,0.218811181,0.029114869,0.500536706,0.857521401,1.078334206,0.767950762,0.053350677,0.004129106,0.750156851,0.182974782,0.207230478,0.255366331,0.163485947,3.350066832,0.008588911,0.00472629,1.212527432,1.979243878
6c9839f820bb3aed79e1c4987be02bfd,14,0.603792903,0.841728979,0.973713847,0.220278759,0.019179663,0.558016458,0.83775142,1.092982942,0.725079224,0.052080818,0.004435305,0.664188268,0.197729362,0.214637065,0.253022697,0.146305593,3.286887739,0.008573161,0.004952175,1.295134809,2.013369906
d7115232c263212b178095304de2fd2e,14,0.619219445,0.834536851,0.98687684,0.212870398,0.026580443,0.522244425,0.868751211,1.100690532,0.779221161,0.054422598,0.00395253,0.758676645,0.191840495,0.207405503,0.257838389,0.151242043,3.331027365,0.008433509,0.005048541,1.242321256,1.977795187
4ebddc903c706cb7cfa2c7215dedf564,14,0.610931798,0.88118892,0.981753914,0.215894287,0.020211628,0.566179217,0.85148787,1.097195449,0.734009498,0.05110308,0.00446897,0.678014191,0.187042019,0.214762756,0.254273631,0.14418436,3.282319499,0.008675332,0.004917215,1.30629531,2.0133818
0bacdffa86e2f041f7659c4587d46233,14,0.599277486,0.861493774,0.97305087,0.222265414,0.018315792,0.563229096,0.842369158,1.085780767,0.714936177,0.054909893,0.004468868,0.673289639,0.206544867,0.21406218,0.251316121,0.147945566,3.321521457,0.008802169,0.005017063,1.293845591,2.006046559
3aa85ab858371f9f1e904351222417fc,14,0.607259585,0.949294621,0.948211037,0.219767129,0.019506854,0.567786779,0.827254005,1.100463834,0.725500097,0.053552968,0.004427817,0.648017445,0.195608376,0.214910726,0.254329592,0.141520599,3.31222266,0.008546238,0.005174833,1.370524718,1.999403912
6c06214b1ab6f31a3ddae76d2867b937,14,0.60477302,0.775004906,1.043344599,0.225169207,0.019693712,0.587741267,0.809248463,1.087765603,0.686510311,0.048809984,0.004841894,0.604690167,0.200496867,0.218461556,0.254117003,0.14350093,3.224548829,0.008576004,0.004744899,1.234905504,2.018856347
df567f5e6fe1dca03103703632e33d00,14,0.605808916,0.868796671,1.060191698,0.226226422,0.018677392,0.594505568,0.801834505,1.083673401,0.686772728,0.050929993,0.004971005,0.587258568,0.196508088,0.218495913,0.253011468,0.14350434,3.229157171,0.008455733,0.004799059,1.311341657,2.006046461
c3ec7866aa5d780a6f7c734a628d9291,14,0.603331771,0.867330814,0.962113467,0.22235404,0.020056881,0.555719529,0.844484549,1.086661857,0.717722714,0.054506926,0.004414249,0.674397278,0.200711898,0.213839066,0.251498104,0.147536585,3.3325297,0.008912359,0.004994299,1.292755898,2.005394818
9d0beddcfa4fe3e5c99b39dd90e0e11b,14,0.606767753,0.862568585,0.989495579,0.215298166,0.020116787,0.562752187,0.840616954,1.093727838,0.728926368,0.052141143,0.004514312,0.678558455,0.195138432,0.2140259,0.253607437,0.147710146,3.269717317,0.008733363,0.004946271,1.293670556,2.012019195
033e648e95e78d30d11d57e0ecfcefa8,14,0.616248965,0.888904953,1.089983569,0.223503241,0.022825207,0.624236682,0.80137754,1.102867374,0.696430156,0.048528868,0.004860728,0.48425319,0.193479721,0.221286657,0.256930184,0.142619517,3.162907923,0.008088399,0.004879351,1.353146826,2.000588553
41932b32b48e2cf93a61a5c155dbaf0e,14,0.607856336,0.931376661,0.999690776,0.221144861,0.020612354,0.563565949,0.832122505,1.0889059,0.708410872,0.05160807,0.004626875,0.630752456,0.191899734,0.214501499,0.253292297,0.142111373,3.301038206,0.008804393,0.004957683,1.329360044,2.003583537
56ecd9a993661a4a2954f2e05e2d904b,14,0.606320712,0.957669292,0.953063445,0.220456985,0.019663929,0.580836094,0.828069536,1.10518723,0.716819869,0.05121647,0.00456072,0.628766711,0.193550989,0.213743368,0.254285373,0.141455353,3.260186343,0.008551003,0.005153235,1.330456713,1.999037324
dd3c383eddb944a75da058f2e57788f2,14,0.605104152,0.84500863,0.966726963,0.221620906,0.019063812,0.556082934,0.840106098,1.094025085,0.725079628,0.051529814,0.004433693,0.676458228,0.199095902,0.214627508,0.2527072,0.146381186,3.29743997,0.008588431,0.004921284,1.271585172,2.019468891
6b41ee65e261c856926c4de6aaecbb56,14,0.60823877,0.873744499,0.986797917,0.216583715,0.020565756,0.563172091,0.841436292,1.096278114,0.727735301,0.053078582,0.004465599,0.673552806,0.193335722,0.213713285,0.253570356,0.146987823,3.274432717,0.008764778,0.00492821,1.306344033,2.00645791
a91808dfb08e22d1d8641a871847ad6c,14,0.618952409,0.904019445,1.041378739,0.220523078,0.028049967,0.569628653,0.82351242,1.100460289,0.727056953,0.050190011,0.004428215,0.594335234,0.190112321,0.214412,0.257704265,0.147871331,3.270196743,0.008144179,0.005023031,1.295601801,1.976752369
5a5dc2c5808c3fae17e70bb66b47a70d,14,0.607605953,0.945403775,0.971778899,0.217372293,0.02008003,0.627254257,0.832217539,1.099565598,0.743622317,0.050000591,0.004732874,0.638371549,0.210349091,0.215481858,0.251169182,0.156828056,3.17693041,0.00789545,0.004782249,1.291171443,2.007603505
686bb5b10cdf89541f23916cf60ed49e,14,0.621808652,0.878663073,1.02355444,0.210780309,0.024486185,0.528645202,0.865508886,1.10329164,0.806254319,0.055708812,0.003951814,0.775016732,0.194427132,0.207108962,0.258968349,0.151909416,3.327951821,0.007978358,0.005012869,1.331136095,1.972047579
c6afe5a6af879e460b2ffebb7a23a2fb,14,0.602685084,0.906548582,0.98405614,0.224438953,0.018314133,0.596502998,0.804999138,1.092830553,0.69209541,0.048183805,0.004965561,0.627852877,0.195692869,0.216443903,0.251764372,0.145553466,3.228779709,0.008478366,0.004834947,1.255290924,2.007659697
e4684abf505721508f2089e8131da78b,14,0.610744502,0.947147623,0.998032937,0.217330594,0.017799044,0.569047192,0.83868416,1.095791372,0.732123106,0.051858546,0.00462315,0.671435479,0.187934273,0.2143026,0.25385156,0.143476303,3.290116767,0.008575327,0.004969496,1.380193474,1.998869309
bbc6c932b8b11032cc64e4b707fddb04,14,0.603214596,0.911694981,0.942503579,0.226864485,0.028236869,0.549743143,0.83265458,1.097241269,0.69728263,0.053354911,0.004192039,0.633253188,0.202892038,0.210826009,0.255913268,0.14361648,3.359510015,0.008947039,0.005444069,1.21851086,1.958942902
e57fd5884d70ffb48b992cf765eda503,14,0.609397331,0.883009386,0.945641997,0.21796274,0.026604765,0.528848309,0.856142797,1.101996151,0.751483557,0.055394312,0.003916833,0.712484706,0.200472221,0.207604291,0.256498987,0.148177252,3.368122974,0.008575316,0.005323342,1.269088917,1.968133126
7312011ad8e9195d40f7e9830c82b640,14,0.59716974,0.899072921,1.032016455,0.227667931,0.016368373,0.612794404,0.794200998,1.089197241,0.686817761,0.050527654,0.00488905,0.564407263,0.213089248,0.218879276,0.253506995,0.14120483,3.215719242,0.008300946,0.004992765,1.359242083,2.003453881
d4ac8aaec8abf4a74e787610127d76ac,14,0.607220724,0.751206092,1.022429542,0.22950841,0.031486078,0.557297043,0.823641096,1.092864118,0.67133609,0.053821081,0.004361488,0.580253587,0.196501037,0.214057792,0.25680503,0.144340667,3.29301617,0.009232476,0.00536647,1.109738744,1.971774265
6a3ed00d59eb5b61f546071f921135e6,14,0.631810751,0.885332564,1.013935563,0.220283937,0.028464816,0.522291969,0.847495737,1.082250173,0.761755705,0.052553307,0.0042083,0.723535597,0.184809208,0.209764706,0.25688652,0.159613277,3.319179818,0.008322991,0.004735165,1.217122958,1.975504932
351eb61c3603e464557af45b980325be,14,0.610102994,0.947790189,0.995893567,0.217279861,0.018136893,0.571385064,0.841551093,1.094163801,0.731597419,0.051684128,0.004596846,0.666137251,0.18802263,0.214472624,0.253972163,0.14441022,3.290829243,0.008625316,0.004983526,1.377577403,1.998361189
ec270597a6b66f67068003410589aff2,14,0.618160382,0.783349576,0.960985111,0.215753354,0.019893234,0.500967054,0.859472424,1.080454113,0.766626707,0.054689096,0.004229363,0.802722522,0.190444575,0.210275134,0.252990027,0.156514084,3.362428638,0.008887591,0.004683057,1.215956,2.015755632
6e0bb377ed26efbb9fc4eab6bc9931fa,14,0.604811555,0.866175784,0.984091384,0.216599521,0.019759926,0.561312198,0.844512045,1.091595432,0.720421259,0.052305084,0.004460665,0.65450268,0.200020303,0.214352272,0.252976347,0.146534365,3.299991921,0.00871413,0.004972091,1.324952102,2.011102678
566a8ee23b4a9ba6a04c1d5ff43adc6f,14,0.602962317,0.926144492,1.007121228,0.219544089,0.01982382,0.583679864,0.828444628,1.104113177,0.725717011,0.052814357,0.004549393,0.619095362,0.201754284,0.215311757,0.254958959,0.140847105,3.274084632,0.008319987,0.005108965,1.365847179,1.993773964
6a85c60deb2b7ec1d82d0d39248e5db1,14,0.6059446,0.965184289,0.947920703,0.219640392,0.019578072,0.578561569,0.829658885,1.101382211,0.715671518,0.051270948,0.004557322,0.624721187,0.193332126,0.214046386,0.254179316,0.141499845,3.266433302,0.008585149,0.005194319,1.34870455,1.994947028
9eed8926a9a74945f8ed59af1a4904f1,14,0.603411401,0.848241293,0.947055932,0.219797977,0.019367442,0.556060906,0.835595193,1.094502531,0.728587587,0.051170237,0.004395364,0.678649804,0.197370728,0.215395764,0.252144674,0.146153082,3.2765384,0.008547412,0.004950224,1.295240646,2.027796934
a099e9c43f6a7a737a2e2199fd8dc73c,14,0.612663767,0.880395068,0.982127,0.21523769,0.020182205,0.559433899,0.844898793,1.100512412,0.731044831,0.05081635,0.004481406,0.665988438,0.187478068,0.215528172,0.254515104,0.143419666,3.27679626,0.008672433,0.004889811,1.340388314,2.009705635
26312e4fd5b40caf436541f6a6bb021d,14,0.610228044,0.942960017,0.993283873,0.217092263,0.018392,0.569925494,0.842010286,1.096551032,0.728879311,0.051760977,0.004614592,0.661434734,0.188268129,0.214475202,0.253570044,0.144091649,3.302374796,0.008648547,0.004940685,1.37034399,1.999694352
6a87e2e39abf922668a191bdeeabad23,14,0.606697463,0.774289465,0.95046355,0.224574694,0.017293693,0.522711542,0.832027571,1.063440249,0.72755663,0.052445923,0.004578423,0.804395873,0.205128157,0.211032857,0.250006805,0.159780377,3.310110291,0.009039431,0.004575972,1.138361685,2.019412142
337a49e00997a67936637ceb180c0f18,14,0.610426271,0.920128522,0.981577162,0.215487504,0.018067125,0.567867542,0.843708945,1.094687968,0.731621371,0.051354721,0.004570265,0.656184731,0.185869795,0.21483206,0.2534872,0.143373682,3.303327135,0.00859253,0.00489032,1.368533726,2.011776038
49b54be99bf03a816f3f628a28c444c5,14,0.613468719,0.858401612,1.00280392,0.225181347,0.027210775,0.603050853,0.815151031,1.099650237,0.68887886,0.048897347,0.004637365,0.547091409,0.197690366,0.21629424,0.255656502,0.149699976,3.17380697,0.00845023,0.005003717,1.198902563,1.992550263
e32e8bc731dddd518d8274413776fa7b,14,0.592879281,0.833849506,0.974652636,0.225662458,0.013776918,0.614999165,0.806600607,1.098998122,0.691902518,0.051630507,0.004770421,0.616365313,0.216527208,0.218107048,0.253107911,0.140795086,3.193367184,0.008342326,0.005058893,1.29148419,2.014896175
26351f6269e5c2196385e25485241be6,14,0.599126399,0.941363522,0.944457731,0.223560096,0.014911821,0.590276613,0.821074957,1.096764646,0.715269433,0.051095168,0.004599449,0.640185153,0.208754775,0.214657542,0.252814098,0.141757467,3.262013673,0.008280376,0.00507972,1.348209891,2.002983485
